,Dem: Median Age,Dem: % <18,Dem: Pop,Div: % NH White,Div: % NH Black,Div: % Hispanic,Div: % NH Asian,Div: Max % One Race,Div: % Born in US,Ed: % Less than HS,Ed: % w/ Grad,Comp: % Married,Comp: % Fam HHs,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: % Paying >40% Income on Housing,Hsg: Median House Costs,Inc: Income >40K,Inc: Income >60K,Inc: Income >100K,Inc: PC Income,Inc: Gini Index,Mob: % Same House (1y),Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Walk/Bike to Work,Trns: % Public Trans to Work,Hsg: % Owner Occupied,Hsg: % Renter Occupied,Unt: % w/ 1,Unt: % w/ 5+,Unt: % w/ 50+,Unt: % w/ 3+bdrm,Unt: % w/ 1bdrm,Y: % built pre-1970,Y: % built pre-1940,Y: median yr built,com_permit_per_cap,res_permit_per_cap,assault_crime_per_cap,criminal_activity_crime_per_cap,identity_theft_crime_per_cap,narcotics_crime_per_cap,public_intoxication_crime_per_cap,runaway_child_crime_per_cap,theft_crime_per_cap,warrent_arrest_crime_per_cap,Dem: Pop Density
93,36.2,0.1959718026183283,19860,0.8313695871097684,0.01581067472306143,0.08152064451158107,0.044159113796576034,0.8313695871097684,0.9226082578046324,0.0073643672724815895,0.40145936085399636,0.47225092699531945,0.4790400335359463,0.7092091007583965,0.4650054171180932,0.21083423618634886,1706.0,0.7427164116537414,0.6119262209180465,0.44099769440368897,66049.0,0.5429,0.7326914259513985,0.04060318915889755,0.7350359138068635,1.1201976059281777,2.0585217556526696,0.15039696860339227,0.06766917293233082,0.05379520229144289,0.5163487738419619,0.48365122615803813,0.5603653315574161,0.34221291979830654,0.11112168204737893,0.42517362762819905,0.22224336409475787,0.5732090191228237,0.19531918942060697,1964,0.022608257804632426,0.10473313192346426,0.002719033232628399,0.009969788519637462,0.0009566968781470292,0.0017623363544813696,0.012940584088620342,0.00025176233635448137,0.026837865055387714,0.002215508559919436,2798.1500146992485
94,32.2,0.26676537188643096,11482,0.1318585612262672,0.31475352726005923,0.5296115659292806,0.002003135342274865,0.5296115659292806,0.8373105730708936,0.34543454345434543,0.03355335533553355,0.3068358940102427,0.6255912372417227,0.8379942140790743,0.583413693346191,0.31292189006750243,892.0,0.4010455563853622,0.23101817276574557,0.04779686333084392,15789.0,0.4552,0.8080317740511915,0.02903795233892321,0.5919954904171364,1.369938602626875,2.6075231211626644,0.20924908424908426,0.06526700136923778,0.06640803286170699,0.48369429922827983,0.5163057007717202,0.7106307895897662,0.19320688134097927,0.042126157917953246,0.617776797529775,0.09153065725628584,0.47243052492280546,0.04455227172474636,1972,0.005922313185856122,0.04938164082912384,0.01637345410207281,0.04581083434941648,0.0019160425013063926,0.02220867444696046,0.00653196307263543,0.003744992161644313,0.04197874934680369,0.013238111827207804,2354.995016760194
95,30.3,0.23412487671648585,13181,0.6459297473636295,0.03747818830134284,0.17889386237766483,0.12548365070935438,0.6459297473636295,0.8325620210909642,0.029401346085724405,0.2747667965521313,0.4887465863075619,0.5963118495526748,0.6456422018348624,0.3388761467889908,0.11926605504587157,1175.0,0.7610005477451159,0.5769581887894832,0.3646156655103159,41210.0,0.4301,0.6931269634510765,0.09524174392766838,0.8047195949173593,1.1896479287454835,1.8486051592303168,0.15573132780082988,0.012679518695820935,0.0,0.36315501186781085,0.6368449881321891,0.34035628639945187,0.6250428228845495,0.05943816375471052,0.4027064063035286,0.26789996574169234,0.012161699212058924,0.0025693730729701952,2001,0.024656702829830818,0.03641605341021167,0.002882937561641757,0.012745618693574084,0.0007586677793794097,0.0004552006676276458,0.0012138684470070556,0.0002276003338138229,0.008421212351111448,0.00037933388968970486,869.9224186476304
96,31.6,0.15267030167384937,41999,0.6611347889235458,0.03204838210433582,0.26605395366556345,0.0163337222314817,0.6611347889235458,0.9044501059549037,0.0676194610478512,0.2062644004407787,0.2703075057863992,0.33463750353540117,0.7273056844547564,0.4949245939675174,0.2249854988399072,1108.0,0.5963043273310078,0.4344300933345904,0.22079758649948147,37301.0,0.4778,0.6822664255575648,0.06312236286919831,0.8007055163602023,1.3994140894895393,1.8157974739518559,0.11683848797250859,0.061049922410204,0.05605389652170622,0.3498632978221929,0.6501367021778071,0.36545400517892773,0.4727257290826506,0.16283907118903085,0.2448529099630683,0.31714564672921003,0.3704631319777561,0.07641040879568706,1975,0.036477058977594706,0.059953808424010095,0.007857329936427057,0.02766732541250982,0.0009524036286578252,0.005023929141170028,0.014309864520583823,0.015714659872854114,0.04907259696659444,0.005928712588394962,3647.9428395299215
97,31.7,0.28963153384747214,8169,0.14750887501530174,0.2685763251315951,0.567511323295385,0.004039662137348513,0.567511323295385,0.798996205165871,0.361376673040153,0.027151051625239005,0.45481191988275527,0.7415824915824916,0.7780126849894292,0.4989429175475687,0.10993657505285412,1172.0,0.6742424242424242,0.4225589225589226,0.0563973063973064,18279.0,0.286,0.8690043832185348,0.022417031934877898,0.77204051137307,1.5813074233677535,2.610781364338564,0.45605812045933913,0.0,0.03726271385048043,0.8009259259259259,0.19907407407407407,0.930609097918273,0.0,0.0,0.8970701619121049,0.014263685427910563,0.13492675404780263,0.00963762528912876,2000,0.0033051781123760557,0.04137593340678174,0.0014689680499449136,0.004162076141510589,0.0004896560166483046,0.0014689680499449136,0.0009793120332966092,0.0004896560166483046,0.0028155220957277512,0.0014689680499449136,303.0479303233089
98,36.0,0.3425979765088964,17198,0.7031631585068031,0.007559018490522154,0.15821607163623677,0.06634492382835214,0.7031631585068031,0.9165600651238516,0.009459586026037277,0.2701133277137773,0.757689110556941,0.8762867979050027,0.6122448979591837,0.5877551020408164,0.12653061224489795,2224.0,0.9201733790861477,0.8452230449702005,0.6573957016434893,49116.0,0.361,0.890251813410391,0.020758388865955064,0.6966708807416772,1.1835749496835166,1.9776128110142053,0.2761635381846233,0.008099768578040628,0.0019285163281049112,0.9557522123893806,0.04424778761061947,0.9956377595533066,0.0,0.0,0.982725527831094,0.0,0.009073460129122317,0.0,2000,0.0006396092568903361,0.06867077567158972,0.000814048145133155,0.0059890684963367835,0.0008721944412140946,0.0003488777764856379,0.00029073148040469825,0.00046517036864751713,0.0057564833120130245,0.0,1055.382045468393
99,33.6,0.30987654320987656,810,0.3111111111111111,0.04567901234567901,0.6345679012345679,0.0,0.6345679012345679,0.7345679012345679,0.4293785310734463,0.0847457627118644,0.41114982578397213,0.5225806451612903,0.717948717948718,0.5726495726495726,0.29914529914529914,718.0,0.3548387096774194,0.2,0.08709677419354839,15485.0,0.5107,0.88671875,0.0234375,0.578397212543554,1.7985066666666667,2.6171022222222224,0.30434782608695654,0.021739130434782608,0.0,0.6225806451612903,0.3774193548387097,0.4774193548387097,0.03225806451612903,0.03225806451612903,0.5032258064516129,0.11935483870967742,0.17096774193548386,0.04838709677419355,1983,0.012345679012345678,0.028395061728395062,0.009876543209876543,0.037037037037037035,0.0,0.0,0.007407407407407408,0.012345679012345678,0.037037037037037035,0.0024691358024691358,98.03211639072686
100,20.9,0.02790742279905377,31282,0.6149862540758263,0.03976727830701362,0.17284700466722078,0.14468384374400614,0.6149862540758263,0.8663448628604309,0.06380857427716849,0.2676969092721834,0.05110821382007823,0.13428602596269226,0.8009642724687848,0.7317344541970577,0.6069971566324638,1114.0,0.2248281880658885,0.1289407657903349,0.0681793389331297,9791.0,0.6462,0.37424276419116,0.07493829930446488,0.43488614862660663,2.2667808219178083,2.791095890410959,0.28565052443650973,0.330971200145362,0.06504951394567093,0.11759572379186212,0.8824042762081379,0.18452380952380953,0.7415105386416861,0.3017174082747853,0.20823575331772054,0.35772833723653397,0.35060499609679935,0.12978142076502733,1980,0.028546768109455917,0.010261492231954479,0.003931973658973211,0.011348379259638131,0.00022377085864075188,0.002173774055367304,0.004731155296975897,3.196726552010741e-05,0.019308228374144875,0.002749184834729237,11678.958271210155
101,37.8,0.16934452938964784,39895,0.7085349041233238,0.027447048502318588,0.11803484145882942,0.11492668254167189,0.7085349041233238,0.8591803484145883,0.02973828971495249,0.26354392398733123,0.46964510371865764,0.4593936381709742,0.640960809102402,0.3860393715008127,0.16958641863825177,1143.0,0.7205268389662027,0.5494532803180915,0.34165009940357854,47979.0,0.4575,0.7566184480530996,0.046614141311782736,0.7679685421163114,1.3864817270691567,1.828749701067461,0.1760795953346432,0.022891515936338192,0.028071348009524207,0.4496023856858847,0.5503976143141153,0.46677772489290814,0.4613041408852927,0.09976201808662542,0.43131841980009517,0.29781056639695386,0.05111851499286054,0.00038077106139933366,1985,0.027597443288632662,0.04170948740443665,0.0034340142875046997,0.01508961022684547,0.0011530266950745707,0.0015791452562977817,0.0034590800852237124,0.0003509211680661737,0.03040481263316205,0.0014538162677027197,2513.540837319998
102,31.0,0.20636979391843205,20817,0.44641398856703657,0.1629437478983523,0.25911514627467935,0.08742854397847913,0.44641398856703657,0.8297545275495989,0.08123804802039805,0.12833770097032368,0.4074351585014409,0.4862202661636802,0.7365088935785348,0.4531202894181489,0.19369912571600845,1013.0,0.6072513884522687,0.3965210101645185,0.17300639211987845,29156.0,0.4015,0.6751819469545255,0.0622771455087188,0.7797490516486723,1.4224417743864244,2.229001765275326,0.1310730797307162,0.01151662611516626,0.011435523114355231,0.3048307660064969,0.695169233993503,0.3479026107362863,0.5762198103060526,0.09484697369707637,0.3731299501320035,0.3259998044392295,0.020436100518236043,0.0,1992,0.0034587116299178555,0.009847720612960562,0.00024018830763318443,0.00014411298457991066,0.0,0.00014411298457991066,0.0003362636306864582,0.0,0.00038430129221309506,9.607532305327377e-05,1997.3226952839018
103,45.6,0.18290650098499772,6599,0.7572359448401272,0.005000757690559176,0.15896347931504773,0.06470677375359903,0.7572359448401272,0.8931656311562358,0.04576304052743843,0.19022687609075042,0.6354073809948297,0.7219566016917984,0.64375,0.346875,0.178125,1471.0,0.8326590658330268,0.6906951084957705,0.3872747333578522,40537.0,0.3585,0.9377859103385179,0.003964623360780726,0.68,1.1838930334491842,1.932216146813362,0.3038049940546968,0.0,0.022889417360285373,0.8823096726737771,0.11769032732622288,0.8794019933554817,0.07441860465116279,0.024916943521594685,0.8036544850498338,0.02956810631229236,0.05946843853820598,0.004651162790697674,1987,0.005152295802394302,0.03151992726170632,0.0012123048946810122,0.0074253674799212,0.00030307622367025305,0.0,0.0004546143355053796,0.0015153811183512653,0.01136535838763449,0.0,224.13018062358825
104,38.9,0.22393750925514586,27012,0.6852139789723086,0.03357766918406634,0.14267732859469864,0.11420849992595883,0.6852139789723086,0.857100547904635,0.03499920335652451,0.21413776621169472,0.5728264284752458,0.6957976943101525,0.7205142537730576,0.3960313024035774,0.18166573504751257,1391.0,0.7681294161398289,0.6213276310896244,0.38555224990702863,42397.0,0.4375,0.8347393793311239,0.02455558903284122,0.7126505196648505,1.3778835891962893,1.8539939249651096,0.273365634435784,0.026119926976548236,0.00968965033000983,0.667348456675344,0.332651543324656,0.6824717562478603,0.2597569325573434,0.03928449161246149,0.6513180417665183,0.1324888736733995,0.020883259157822662,0.003423485107839781,1986,0.009218125277654376,0.04320302087960906,0.0024803790907744704,0.013623574707537391,0.0013327410039982231,0.0008514734192210869,0.0018140085887753592,0.0005553087516659262,0.013216348289649045,0.0009995557529986672,1467.799273156798
105,29.8,0.2804609484755287,52674,0.21021756464289781,0.12195770209211376,0.5910695979040893,0.05983976914606827,0.5910695979040893,0.6270835706420625,0.29673329776885177,0.04992625600150626,0.4116860846320674,0.6331268485964618,0.8002408809359945,0.52856159669649,0.28854094975911904,910.0,0.4853507450192533,0.29772866789441377,0.11032981751213795,18115.0,0.4158,0.7854698706671565,0.020685522067778916,0.7590746421267893,2.03575727852334,2.61389272816443,0.20831775001869998,0.013724243670767735,0.05059646236116824,0.35130308610971595,0.648696913890284,0.3839584477850472,0.4506817160265694,0.07121809918593618,0.38950207261649106,0.24936323228287469,0.13274734055835788,0.007741097737601758,1985,0.015396590348179367,0.01757983065649087,0.011295895508220374,0.03888066218627786,0.0013479135816531875,0.006758552606599081,0.005068914454949311,0.00288567414663781,0.05213198162281201,0.005866271784941337,3688.2075309299094
106,30.5,0.33924454690547967,16917,0.24395578412248034,0.21847845362652954,0.5089554885618017,0.017556304309274694,0.5089554885618017,0.8297570491221847,0.19929328621908127,0.058354366481574965,0.5813972993374151,0.828714859437751,0.7360285374554102,0.5362663495838288,0.1985731272294887,1391.0,0.7174698795180723,0.49819277108433735,0.19216867469879517,21044.0,0.356,0.873591612942098,0.008796770500692896,0.73029832729781,1.4582680486922983,2.415421236591539,0.3540856031128405,0.007644849785407725,0.004157725321888412,0.8311244979919679,0.16887550200803214,0.8768333627849443,0.003180773988337162,0.0,0.8508570418801908,0.013960063615479766,0.07616186605407316,0.02014490192613536,2003,0.001714251935922445,0.0003546728143287817,0.00029556067860731807,0.0009457941715434178,0.00017733640716439085,0.00011822427144292723,0.00023644854288585446,5.9112135721463615e-05,0.0010049063072648816,5.9112135721463615e-05,113.60009987192701
107,33.6,0.202185386159221,26906,0.591615253103397,0.09076042518397383,0.19040362744369285,0.09462573403701777,0.591615253103397,0.8684679997026685,0.04092859500495104,0.13637363846407746,0.41273394824035103,0.5418383651501135,0.7255366395262768,0.4374537379718727,0.1702442635085122,1160.0,0.6756370364140947,0.5053401732402657,0.21957783197376166,34237.0,0.4042,0.7372684317107928,0.049801245031125776,0.8103910259321495,1.4094089700224637,2.309483849311885,0.23142442914099312,0.01491996375717306,0.015886439142253097,0.43192330333865947,0.5680766966613405,0.48721804511278194,0.4230312623664424,0.08626830233478433,0.49394538979026514,0.23062920459042344,0.020894341115947766,0.001187178472497032,1991,0.011075596521222033,0.013082583810302535,0.0036423102653683195,0.01397457816100498,0.0007433286255853713,0.0009291607819817141,0.0020813201516390397,0.0007804950568646398,0.013751579573329368,0.000854827919423177,2060.1674515222426
108,36.1,0.3218785796105384,1746,0.3064146620847652,0.030355097365406643,0.6632302405498282,0.0,0.6632302405498282,0.8533791523482245,0.4646017699115044,0.04247787610619469,0.5063009636767977,0.883177570093458,0.38,0.22,0.16,745.0,0.3621495327102804,0.3060747663551402,0.21495327102803738,19582.0,0.4861,0.8470790378006873,0.013172966781214204,0.619349722442506,1.5684937946596464,2.614234674689733,0.39209726443769,0.004559270516717325,0.0,0.7663551401869159,0.2336448598130841,0.431438127090301,0.005016722408026756,0.0,0.8979933110367893,0.005016722408026756,0.18896321070234115,0.030100334448160536,1991,0.053837342497136315,0.004581901489117984,0.0057273768613974796,0.024054982817869417,0.0,0.019473081328751432,0.023482245131729668,0.0,0.050400916380297825,0.042382588774341354,63.21233451639417
109,30.9,0.2719472369853365,31234,0.2917333674841519,0.23403982839213677,0.43859255939040787,0.018569507587884997,0.43859255939040787,0.766376384708971,0.2298886460609845,0.11676553231345614,0.38351602023608766,0.5793712652637049,0.7850137909898867,0.5399938706711616,0.27750536316273366,923.0,0.5327790768164892,0.3609595565947865,0.15155451632458647,22439.0,0.464,0.7490318591558462,0.0273357414819877,0.7104926696215479,1.8332526531372184,2.327052690374232,0.2230665770006725,0.028604042167461225,0.051366413751426844,0.43483155798042783,0.5651684420195722,0.5607051691129546,0.3593650287172942,0.10410019144862795,0.5085354179961711,0.19017230376515634,0.4298021697511168,0.007498404594767071,1973,0.024396491003393736,0.05321124415700839,0.01511173720945124,0.04879298200678747,0.0015688032272523531,0.007459819427546904,0.005154639175257732,0.006467311263366844,0.047448293526285455,0.008868540692834732,3311.1644287975014
110,26.8,0.3477673161182064,21454,0.08310804511979118,0.26731611820639506,0.6328423603989932,0.00536030577048569,0.6328423603989932,0.7321245455392934,0.3760720783158624,0.028935285454387942,0.3673252178540544,0.7805914644944218,0.8410757946210269,0.6903015484922576,0.40464547677261614,1023.0,0.47069240304586507,0.25411723038781653,0.0959801664600673,13452.0,0.4179,0.7598436457240919,0.02683763943178568,0.6578839310156036,2.0637382339757955,2.7617212012550425,0.27493694106856226,0.0033234013293605316,0.025212010084804035,0.5654329732601381,0.43456702673986186,0.5866537091026887,0.1007450599287334,0.0024295432458697765,0.7290249433106576,0.0550696469063816,0.06511175898931001,0.0,1993,0.0034492402349212267,0.03728908362077002,0.007970541623939592,0.02395823622634474,0.001072061154097138,0.00536030577048569,0.002750069917031789,0.00424163326186259,0.015148690220937821,0.0032627948168173766,676.7497886976223
111,32.7,0.18628995553688338,28563,0.5720687602842839,0.06900535658019116,0.17655708433988027,0.1548506809508805,0.5720687602842839,0.8112243111717957,0.05293790171567387,0.1566880915026064,0.4419646561022152,0.5254031277854306,0.6439111641079147,0.38187509315844387,0.13668206886272172,1229.0,0.7502633498095779,0.5792885503605867,0.288955514139859,34953.0,0.3644,0.7358012351408275,0.06468425373933531,0.7768108630764703,1.310907487259898,2.3026019208153667,0.1816545718432511,0.01026324944914763,0.00800185550272527,0.45636496232071955,0.5436350376792805,0.5554371813408416,0.39190320371356824,0.06886842706034549,0.543870329503082,0.20675747659995433,0.036070314283540066,0.001598051898637851,1992,0.016559885166124007,0.027413086860623884,0.003290970836396737,0.017820256975807865,0.0006651962328887022,0.0009802891853096663,0.001890557714525785,0.0012603718096838568,0.01585967860518853,0.0011203304974967616,2505.034201820526
112,27.8,0.3267605633802817,44375,0.14898028169014085,0.07308169014084508,0.760743661971831,0.004191549295774648,0.760743661971831,0.7195718309859155,0.35400767211790835,0.03634161114476075,0.41180340193590825,0.7133124090943888,0.7920372723422279,0.5273189326556544,0.2870252717774954,983.0,0.5360943121794381,0.30705044782974816,0.08221694863354513,16335.0,0.3995,0.8064397339409423,0.0217036065271928,0.730766781301745,1.7087473877255086,2.77293470380006,0.2856515158912269,0.019278637317585046,0.04089999511933232,0.45778152032458086,0.5422184796754191,0.5479628305932809,0.24731951393852752,0.02466047176554682,0.5707648320228735,0.1213724088634739,0.07197998570407434,0.004360257326661902,1988,0.01243943661971831,0.03177464788732395,0.00996056338028169,0.03844507042253521,0.0010591549295774648,0.005633802816901409,0.005453521126760563,0.003966197183098591,0.02911549295774648,0.0055436619718309856,1450.217338247103
113,32.2,0.22387916566770558,41710,0.5732678014864541,0.04097338767681611,0.3349796211939583,0.03375689283145528,0.5732678014864541,0.8969791416926397,0.07098884862982376,0.11482041720899146,0.4503413475808845,0.6038214197378184,0.7716049382716049,0.43117283950617286,0.20478395061728394,1321.0,0.7578530793964877,0.5636284936928023,0.2662626762305219,31940.0,0.3916,0.7993603359457018,0.02080128909397202,0.7821042162683464,1.3134578606795735,2.1166330460297083,0.2786156062018131,0.014898840260729705,0.011851350207398628,0.5993074449666089,0.4006925550333911,0.714310933270566,0.17770977992232553,0.033070495468989054,0.6851241614687537,0.1002118394727551,0.046133929622219606,0.007767447334353301,1996,0.01352193718532726,0.05953008870774395,0.0051066890433948695,0.022033085590985376,0.0011268280987772716,0.002061855670103093,0.0027331575161831695,0.0018221050107887797,0.028026852073843204,0.0014864540877487413,2432.7320825006905
114,34.8,0.14116923076923077,8125,0.8023384615384616,0.04344615384615385,0.09070769230769231,0.03876923076923077,0.8023384615384616,0.9302153846153847,0.061197916666666664,0.2999674479166667,0.38379290939786154,0.3762095822515931,0.7117008443908324,0.39324487334137515,0.15520707679935666,1116.0,0.7002596176540005,0.4987019117299976,0.3141373613405712,43422.0,0.4465,0.704832063928081,0.05893369958796354,0.7585082246171299,1.2402141259910102,1.514918799268177,0.14036144578313253,0.09831460674157304,0.046348314606741575,0.41302808590984186,0.5869719140901581,0.5778916870960553,0.37285491419656785,0.12101626922219746,0.31379540895921554,0.350791174504123,0.6064185424559839,0.11990193893470025,1960,0.03766153846153846,0.08369230769230769,0.0036923076923076922,0.018092307692307692,0.0009846153846153846,0.001723076923076923,0.001969230769230769,0.0003692307692307692,0.024123076923076924,0.0014769230769230768,3519.887058629448
115,32.3,0.23343338720849688,21655,0.2724543985222812,0.14126067882706073,0.5560840452551373,0.011313784345416763,0.5560840452551373,0.8354190718078965,0.29525965562187007,0.09288605337175002,0.26366135868942603,0.4955064367257712,0.7566232599910193,0.5300853165693759,0.30309833857207,862.0,0.44777750789409765,0.2934175370415351,0.10590235608452757,19715.0,0.4708,0.8066563973299724,0.022219110302011857,0.6648858951280413,1.6613076098606645,2.3979865258000306,0.18308587479935795,0.08215494921330413,0.07289384584744076,0.4590721399076998,0.5409278600923002,0.6702257813368925,0.21844066288510733,0.09854298743187632,0.3920587253920587,0.19597375152930707,0.5607830052274497,0.21699477255032812,1963,0.029969983837450934,0.07956592011082891,0.015793119371969522,0.04645578388362965,0.001523897483260217,0.02715308242900023,0.017594089124913413,0.00286308012006465,0.06007850380974371,0.021288386054029093,3148.091143595847
116,35.3,0.19142097673691344,57559,0.5151757327264198,0.04280824892718776,0.4043329453256658,0.013794541253322678,0.5151757327264198,0.8606473357772025,0.13101890092804042,0.10082114571692338,0.388745054990576,0.5358976448537202,0.7623814541622761,0.4823122083396056,0.22647900045160319,1076.0,0.6325075380979546,0.42266318963409666,0.15605900089642247,27260.0,0.3935,0.7591044303240455,0.04268389277102072,0.759842354618255,1.4267908965938598,2.415518558118222,0.1980313749615503,0.029109536517284745,0.04389435906874022,0.45864232743867656,0.5413576725613235,0.5626824396988784,0.30162083269319406,0.06337379013673375,0.5260408664925488,0.1797511138423721,0.17952066369642034,0.0059148870794284835,1979,0.012369916086102955,0.033496064907312495,0.008148161017390852,0.030212477631647527,0.0011292760471863653,0.004621345054639587,0.007053631925502528,0.0019979499296374154,0.03191507844125158,0.004048020292221894,3261.4650396584916
117,37.8,0.2534768954688201,8916,0.8423059668012561,0.0032525796321220277,0.07110812023328847,0.05383580080753701,0.8423059668012561,0.9192462987886945,0.00969717591017353,0.3094589996597482,0.5636701443475776,0.5941948088194251,0.6956155143338955,0.3912310286677909,0.16694772344013492,1983.0,0.8523583589171085,0.7192296957856544,0.5886128942227183,73526.0,0.5028,0.8474862220222698,0.020020245191766955,0.7665940450254176,1.381629390225034,1.0206123536591656,0.30864197530864196,0.012544802867383513,0.009557945041816009,0.6689924644152945,0.3310075355847056,0.6266183324702227,0.32107716209218023,0.11263593992749871,0.583117555670637,0.19886069394096323,0.017866390471258417,0.0,1999,0.03667563930013459,0.0705473306415433,0.001009421265141319,0.004598474652310453,0.00033647375504710633,0.0,0.00022431583669807088,0.00011215791834903544,0.006056527590847914,0.00022431583669807088,482.7664315041314
118,41.0,0.3128232189973615,9475,0.7830079155672823,0.0,0.0924538258575198,0.09910290237467019,0.7830079155672823,0.8778891820580474,0.021269524759056163,0.36191425722831505,0.6602850754611514,0.8227155727155727,0.5106382978723404,0.3333333333333333,0.1773049645390071,2424.0,0.8075933075933076,0.7413127413127413,0.5656370656370656,62990.0,0.5185,0.8549333333333333,0.0304,0.6498385676548283,1.6000125250501003,2.0253945390781563,0.4159166271909048,0.013263855992420654,0.0,0.9092664092664092,0.09073359073359073,0.9225746268656716,0.00404228855721393,0.0,0.8927238805970149,0.04291044776119403,0.11038557213930349,0.021144278606965175,1992,0.0008443271767810027,0.015936675461741424,0.0,0.00042216358839050134,0.0,0.0,0.0,0.0,0.0,0.0,586.2946673225421
119,29.3,0.10352438590245638,14045,0.7428978284086863,0.013812744749021003,0.13784264862940548,0.05674617301530794,0.7428978284086863,0.8995372018511926,0.0261295590636908,0.2893848666303756,0.22761748377511926,0.23619147816938454,0.7603545253110618,0.511845917845577,0.30663030509630135,991.0,0.48487638085218304,0.3507364544976328,0.18293003682272488,33636.0,0.5153,0.6032032320900368,0.08635740567058654,0.8010537076354486,1.3562334304323633,2.391385461329493,0.14161913119789382,0.12615182097411146,0.12966213251426065,0.22843240399789586,0.7715675960021041,0.4376720901126408,0.4585732165206508,0.12440550688360451,0.18898623279098872,0.3826032540675845,0.5438047559449312,0.13591989987484354,1966,0.018227127091491633,0.06550373798504806,0.07305090779636882,0.02655749377002492,0.001067995728017088,0.006265574937700249,0.00704877180491278,0.00711997152011392,0.059166963332146674,0.009611961552153792,4014.3067847354673
120,33.8,0.03871513102282333,5915,0.7073541842772612,0.05224006762468301,0.13778529163144548,0.07658495350803043,0.7073541842772612,0.8745562130177514,0.04994031038599284,0.3742538798249105,0.2834934497816594,0.2023013112122023,0.5828274067649609,0.38941890719861233,0.21552471812662619,1714.0,0.7374899652127375,0.6489162429756489,0.4666845062884667,89670.0,0.535,0.6419354838709678,0.07928692699490662,0.7640764778109104,1.14170841022937,0.8489058792512523,0.05007587253414264,0.22035573122529645,0.0291501976284585,0.3829274819373829,0.6170725180626171,0.054616132167152574,0.9185617103984451,0.7694849368318756,0.0608357628765792,0.43790087463556854,0.2606413994169096,0.06355685131195335,2002,0.35976331360946745,0.01048182586644125,0.10092983939137785,0.11225697379543534,0.004902789518174133,0.07337278106508875,0.18951817413355876,0.000338123415046492,0.20557903634826713,0.1136094674556213,2577.018691035966
121,35.6,0.231335436382755,17118,0.7391634536744947,0.01069050122677883,0.15720294426919032,0.07646921369318846,0.7391634536744947,0.8785488958990536,0.05363697030363697,0.25233566900233567,0.5153549492929581,0.5645296752519597,0.6825918184532697,0.4550612123021798,0.19468498059122127,1409.0,0.7476203807390818,0.6182810750279956,0.41013437849944007,51690.0,0.4963,0.7832351015062213,0.04673453592903495,0.6752280189711785,1.276211333150835,1.5469477142075008,0.166195856873823,0.015301318267419962,0.0031779661016949155,0.5312150055991042,0.4687849944008959,0.5153767298821117,0.38006150691952845,0.11276268580215275,0.529600205023065,0.20809841107124552,0.030753459764223477,0.0020502306509482316,1996,0.018752190676480898,0.034758733496903844,0.0018109592242084355,0.010047902792382287,0.0008762705923589204,0.00046734431592475756,0.0030377380535109243,0.00046734431592475756,0.012851968687930834,0.0007594345133777311,674.4919804065903
122,30.2,0.23154344159730156,18381,0.25025841901963986,0.11958000108808008,0.5904466568739459,0.026821174038409227,0.5904466568739459,0.6476796692236548,0.33111259160559625,0.084526982011992,0.3381041277743207,0.5258300041328007,0.7448011674571324,0.5363006202116016,0.28091937249179133,836.0,0.43573494971759197,0.25898884143821466,0.0782476925196308,18845.0,0.4502,0.6953112056110896,0.03611862815485724,0.7608286252354048,1.8738450604122245,2.3774875621890548,0.15435970058668824,0.03498483316481294,0.06764408493427705,0.24479955916792948,0.7552004408320705,0.3431702154152658,0.5353007097497199,0.11878968995143818,0.2679616486116299,0.3221267588096127,0.33009587847092514,0.016187274312040843,1976,0.01751808933137479,0.018225341385125944,0.01436265709156194,0.05032370382460149,0.0011968880909634949,0.00870464066155269,0.007453348566454491,0.002992220227408737,0.04444807137805343,0.011696860888961427,4365.932594003031
123,30.2,0.23466234136290906,45623,0.3189180895600903,0.10630602985336343,0.4835499638340311,0.07127983692435833,0.4835499638340311,0.6795037590688907,0.21088938991149847,0.08533835851532792,0.3668813145331409,0.5398836015063334,0.7070821529745043,0.4784297855119385,0.2453257790368272,949.0,0.5423941572520826,0.3639164669633687,0.14972041538285974,23608.0,0.4458,0.7133844576218289,0.043983235989121225,0.7872334424009929,1.8502946509519493,2.2357963130855243,0.2289040157892617,0.024398099685965055,0.05431194138014333,0.2950473582106585,0.7049526417893416,0.37615344738206324,0.47216174183514775,0.08232244686365993,0.32763089683773977,0.32498703991705546,0.09020217729393468,0.004458268532918611,1983,0.02288319487977555,0.014619818950967714,0.012252591894439209,0.040812747956074785,0.0013589636805996976,0.004844047958266664,0.006422199329285667,0.004668697805931219,0.042281305481884135,0.00504131687964404,3509.163367549554
